"Microsoft Corporation"
"Date","High","Low","Close","Volume"
"21 Jun 90", 77.750, 76.000, 77.000, 480000
"22 Jun 90", 77.750, 75.500, 75.750, 470000
"25 Jun 90", 76.500, 74.250, 74.500, 960000
"26 Jun 90", 75.625, 74.500, 74.750, 700000
"27 Jun 90", 76.500, 74.500, 76.250, 500000
"28 Jun 90", 77.250, 76.125, 76.500, 420000
"29 Jun 90", 76.500, 75.250, 76.000, 490000
"02 Jul 90", 76.000, 73.625, 73.750, 490000
"03 Jul 90", 73.500, 71.500, 72.000,1100000
"05 Jul 90", 72.500, 70.750, 72.250, 860000
"06 Jul 90", 74.000, 71.750, 73.250, 580000
"09 Jul 90", 74.750, 73.250, 74.250, 520000
"10 Jul 90", 75.000, 73.500, 73.750, 410000
"11 Jul 90", 75.750, 73.250, 75.500, 400000
"12 Jul 90", 77.750, 75.250, 77.500,1200000
"13 Jul 90", 80.500, 77.500, 78.375,1300000
"16 Jul 90", 80.750, 78.500, 79.250, 680000
"17 Jul 90", 79.500, 77.000, 77.750, 750000
"18 Jul 90", 77.750, 75.500, 76.000, 580000
"19 Jul 90", 76.750, 73.750, 76.750, 870000
"20 Jul 90", 78.250, 73.000, 73.250,1200000
"23 Jul 90", 74.000, 71.250, 72.000,1000000
"24 Jul 90", 72.500, 66.750, 69.500,1900000
"25 Jul 90", 71.750, 68.750, 71.500, 840000
"26 Jul 90", 74.000, 66.000, 68.750,4000000
"27 Jul 90", 70.000, 67.750, 69.000, 710000
"30 Jul 90", 69.000, 65.750, 68.000,1200000
"31 Jul 90", 68.625, 66.000, 66.500, 590000
"01 Aug 90", 67.250, 63.750, 66.750,1500000
"02 Aug 90", 66.750, 64.250, 66.000,1300000
"03 Aug 90", 65.750, 60.500, 63.250,1600000
"06 Aug 90", 61.500, 58.500, 60.500,1600000
"07 Aug 90", 62.250, 60.000, 61.250,1300000
"08 Aug 90", 64.000, 62.000, 63.500,1200000
"09 Aug 90", 65.750, 63.250, 65.125,1100000
"10 Aug 90", 65.750, 62.750, 64.500,1000000
"13 Aug 90", 65.500, 63.250, 65.000, 750000
"14 Aug 90", 65.875, 63.750, 64.250, 470000
"15 Aug 90", 65.750, 64.250, 64.250, 710000
"16 Aug 90", 64.500, 61.750, 61.750, 740000
"17 Aug 90", 61.750, 60.000, 60.250,1300000
"20 Aug 90", 60.500, 55.500, 55.500,1600000
"21 Aug 90", 54.750, 50.750, 54.250,2300000
"22 Aug 90", 55.500, 53.375, 53.750,1100000
"23 Aug 90", 53.750, 51.000, 51.750,1500000
"24 Aug 90", 57.750, 52.250, 57.250,1300000
"27 Aug 90", 61.250, 59.000, 60.750,1500000
"28 Aug 90", 63.250, 60.000, 62.875,1100000
"29 Aug 90", 63.750, 60.000, 60.500,1100000
"30 Aug 90", 62.375, 60.000, 60.000, 910000
"31 Aug 90", 62.000, 59.250, 61.500, 570000
"04 Sep 90", 62.500, 60.750, 62.250, 660000
"05 Sep 90", 63.000, 58.500, 59.000, 760000
"06 Sep 90", 58.500, 56.250, 57.500,1600000
"07 Sep 90", 59.000, 56.500, 57.750, 750000
"10 Sep 90", 60.000, 55.750, 55.750,1000000
"11 Sep 90", 56.500, 54.500, 55.500,1100000
"12 Sep 90", 57.750, 55.750, 57.375,1040000
"13 Sep 90", 58.500, 57.000, 57.500, 693000
"14 Sep 90", 60.250, 56.375, 59.750, 940000
"17 Sep 90", 61.750, 59.250, 60.750, 978000
"18 Sep 90", 62.375, 59.750, 61.750, 842000
"19 Sep 90", 63.250, 61.750, 62.000, 732000
"20 Sep 90", 62.000, 59.750, 59.750, 738000
"21 Sep 90", 60.750, 58.500, 60.500,1110000
"24 Sep 90", 60.000, 57.500, 58.500,1130000
"25 Sep 90", 60.500, 58.750, 60.375, 740000
"26 Sep 90", 60.750, 59.500, 60.250, 545000
"27 Sep 90", 61.500, 58.250, 59.250, 911000
"28 Sep 90", 63.500, 58.000, 63.000,1360000
"01 Oct 90", 67.500, 64.500, 67.125,1830000
"02 Oct 90", 68.500, 65.500, 65.875,1160000
"03 Oct 90", 67.375, 65.250, 65.750, 800000
"04 Oct 90", 65.750, 64.000, 64.125, 962000
"05 Oct 90", 65.750, 62.250, 64.750,1140000
"08 Oct 90", 66.500, 64.500, 66.000, 537000
"09 Oct 90", 66.000, 62.500, 63.000, 922000
"10 Oct 90", 62.250, 59.000, 59.500,1610000
"11 Oct 90", 60.250, 57.000, 58.000,1160000
"12 Oct 90", 58.750, 54.000, 57.000,1510000
"15 Oct 90", 58.000, 55.500, 56.500,1810000
"16 Oct 90", 57.625, 54.000, 54.625,4180000
"17 Oct 90", 56.750, 53.500, 56.500,1890000
"18 Oct 90", 61.500, 56.750, 61.125,1720000
"19 Oct 90", 63.250, 60.500, 62.000,2360000
"22 Oct 90", 64.750, 61.750, 64.000,1120000
"23 Oct 90", 65.750, 63.250, 64.250, 998000
"24 Oct 90", 65.500, 63.250, 65.375, 760000
"25 Oct 90", 66.250, 64.000, 64.750, 715000
"26 Oct 90", 64.500, 63.250, 63.375, 821000
"29 Oct 90", 64.250, 62.000, 62.500, 943000
"30 Oct 90", 64.250, 62.000, 63.875, 758000
"31 Oct 90", 65.250, 63.750, 63.750, 850000
"01 Nov 90", 64.250, 62.750, 63.500, 685000
"02 Nov 90", 65.750, 63.250, 65.000,1040000
"05 Nov 90", 66.000, 64.750, 65.625, 704000
"06 Nov 90", 66.500, 64.000, 64.250, 820000
"07 Nov 90", 64.750, 63.500, 63.750, 876000
"08 Nov 90", 64.750, 63.000, 63.500, 604000
"09 Nov 90", 65.500, 64.500, 64.750, 602000
"12 Nov 90", 69.250, 66.000, 68.875,1220000
"13 Nov 90", 69.500, 67.750, 68.625, 940000
"14 Nov 90", 70.000, 68.250, 69.500, 830000
"15 Nov 90", 69.250, 67.250, 67.875, 877000
"16 Nov 90", 68.750, 67.250, 68.000, 932000
"19 Nov 90", 69.750, 68.000, 69.500, 633000
"20 Nov 90", 70.500, 68.125, 68.250, 956000
"21 Nov 90", 69.000, 67.000, 68.750, 844000
"23 Nov 90", 70.250, 68.500, 68.750, 306000
"26 Nov 90", 70.500, 67.750, 70.250, 658000
"27 Nov 90", 72.250, 69.750, 71.875, 881000
"28 Nov 90", 72.750, 70.250, 70.375,1080000
"29 Nov 90", 71.250, 69.750, 71.250, 914000
"30 Nov 90", 72.750, 70.500, 72.250,1000000
"03 Dec 90", 74.500, 72.750, 73.875, 948000
"04 Dec 90", 75.250, 73.000, 74.500, 758000
"05 Dec 90", 75.750, 74.250, 75.250, 954000
"06 Dec 90", 76.750, 74.000, 74.750,1490000
"07 Dec 90", 75.250, 72.250, 74.250,1140000
"10 Dec 90", 75.375, 72.750, 74.000, 771000
"11 Dec 90", 74.500, 72.000, 72.125, 857000
"12 Dec 90", 72.750, 70.500, 72.500, 994000
"13 Dec 90", 73.500, 71.750, 72.750, 704000
"14 Dec 90", 74.250, 72.500, 73.625, 676000
"17 Dec 90", 74.250, 72.500, 74.000, 379000
"18 Dec 90", 75.750, 74.250, 75.250, 721000
"19 Dec 90", 75.750, 74.750, 74.875, 476000
"20 Dec 90", 76.000, 74.000, 75.500, 653000
"21 Dec 90", 76.000, 75.250, 75.750, 460000
"24 Dec 90", 75.500, 74.750, 75.250, 188000
"26 Dec 90", 75.750, 74.500, 75.000, 225000
"27 Dec 90", 75.250, 74.500, 74.750, 313000
"28 Dec 90", 75.250, 74.250, 75.000, 282000
"31 Dec 90", 75.250, 74.500, 75.250, 329000
"02 Jan 91", 75.250, 74.750, 74.750, 529000
"03 Jan 91", 76.000, 74.750, 75.250, 734000
"04 Jan 91", 76.500, 75.000, 75.875, 812000
"07 Jan 91", 77.750, 74.750, 74.875,1220000
"08 Jan 91", 75.250, 73.000, 73.500,1060000
"09 Jan 91", 75.750, 73.500, 74.000,1610000
"10 Jan 91", 78.750, 74.250, 78.250,1720000
"11 Jan 91", 79.000, 76.750, 78.000, 861000
"14 Jan 91", 77.500, 75.500, 76.750, 815000
"15 Jan 91", 79.500, 76.750, 78.375,1160000
"16 Jan 91", 82.875, 78.250, 82.250,1949900
"17 Jan 91", 86.250, 83.750, 84.000,2270000
"18 Jan 91", 85.500, 82.250, 85.250,1430000
"21 Jan 91", 90.000, 84.625, 89.500,2130000
"22 Jan 91", 91.000, 87.375, 88.875,1580000
"23 Jan 91", 90.250, 88.250, 89.000,1070000
"24 Jan 91", 90.875, 88.750, 90.500,1200000
"25 Jan 91", 91.000, 89.000, 89.500,1210000
"28 Jan 91", 94.000, 89.000, 92.250,1810000
"29 Jan 91", 94.375, 90.000, 92.500,2040000
